gene_id,S17S17_1,S17S17_2,S17S17_3,S17SDMSO_1,S17SDMSO_2,S17SDMSO_3,S5S1_1,S5S1_2,S5S1_3,S5SDMSO_1,S5SDMSO_2,S5SDMSO_3,S17S18_1,S17S18_2,S17S18_3,S13S8_1,S13S8_2,S13S8_3,S13SDMSO_1,S13SDMSO_2,S13SDMSO_3,S6S6_1,S6S6_2,S6S6_3,S6SDMSO_1,S6SDMSO_2,S6SDMSO_3
ABI2,7.77864,7.11912,7.27354,7.17219,7.83424,6.72101,7.76213,6.94642,8.13133,9.9408,9.20821,9.66206,7.34003,8.80945,7.62799,7.25327,7.10056,7.1239,7.61014,5.84849,6.83649,8.61361,10.3855,9.73448,8.5936,8.15775,7.90322
ABI3,0.0,0.0,0.0,0.0212776,0.0205937,0.0217692,0.0202202,0.0,0.0,0.0,0.0,0.0,0.0,0.0225158,0.0,0.0201585,0.0,0.0,0.0230884,0.0,0.0459967,0.0,0.0,0.0,0.0,0.0232437,0.0
ABI3BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00498444,0.0115829,0.00541655
ABL1,13.0303,13.3844,10.0136,12.8529,14.1968,12.9419,17.2773,19.0777,17.4629,16.0245,15.8612,16.5935,11.4461,12.1688,14.2134,22.5457,21.7384,21.9091,17.8228,25.2025,22.9071,16.3993,15.9015,16.469,17.6295,18.3749,17.8495
ABL2,2.35891,2.30117,1.86543,1.56393,1.67833,1.52213,2.50498,1.99173,2.71773,2.13032,2.28946,2.25987,2.05331,2.68936,1.99987,1.43357,1.86266,1.65166,2.17508,1.01812,1.58642,2.5608,2.5946,2.52125,2.26687,1.80445,1.83461
ABLIM1,5.22084,5.60909,5.17411,4.81678,5.20925,4.64993,8.68548,7.24978,9.12547,6.44434,6.29781,6.66319,5.20045,5.76545,6.16843,4.21946,5.85418,5.00603,2.75615,1.56389,2.28039,7.4092,8.02185,8.18092,5.24293,4.42048,4.59183
ABLIM2,0.977697,1.00061,0.814059,0.998195,1.06492,0.880477,1.37844,1.69426,1.36595,1.24962,1.12657,1.42132,0.942902,0.999358,0.842566,0.682497,0.440297,0.837924,0.784093,0.844451,0.856598,1.1769,1.46454,1.21482,1.20588,1.47007,1.53463
ABLIM3,1.13801,0.863823,1.01148,0.792638,0.775527,0.703524,0.989804,0.908577,0.986101,1.04534,0.953271,0.909677,0.809729,1.13324,1.08111,1.14407,1.03773,1.07016,0.607923,0.656543,0.908548,0.633224,0.708085,0.685359,0.696707,0.685937,0.664445
ABO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308838,0.0
ABR,7.10945,6.73804,5.70058,7.12035,7.06001,7.14149,9.23153,9.7028,8.82636,8.27888,8.11861,7.91292,6.18769,7.1183,7.66935,7.78405,8.18943,8.32479,8.36872,10.313,9.99941,8.31231,7.78433,7.87478,7.84498,8.70326,8.12214
ABRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABRACL,36.3017,36.2409,48.862,41.9917,37.5658,44.4124,24.4456,23.4561,23.82,28.1276,27.9546,27.4689,39.1484,36.0031,35.1988,24.2737,19.0915,22.1912,30.2565,24.8411,27.3944,31.1925,29.9308,28.0474,21.8939,27.2215,31.0904
ABRAXAS1,4.17768,4.90775,5.06181,4.55569,5.18395,4.03003,2.1708,1.9478,2.48736,2.94566,2.24044,2.82606,3.65369,3.59932,4.16082,0.704013,0.937658,1.34076,2.18623,0.64361,1.11444,2.39285,3.44667,3.58058,1.83872,2.12268,1.53116
ABRAXAS2,7.28615,7.30196,8.75877,8.06639,7.11626,7.18648,5.87672,4.25182,5.34067,6.28113,6.02863,5.81058,7.70405,7.38758,6.61996,3.9517,5.07541,3.99207,5.61601,1.99038,2.59996,5.80464,7.43427,7.35423,5.17266,4.65794,4.658
ABT1,12.607,16.0924,14.659,14.3577,13.6511,14.1969,15.1592,15.4422,12.0371,13.9828,13.9995,15.3213,15.2498,13.9639,13.7009,28.6627,26.1628,24.7819,16.3996,23.3579,18.9543,13.5556,13.1547,13.7551,15.4569,18.061,16.63
ABTB1,6.38127,4.24371,4.69015,4.46656,4.38225,5.07294,6.30963,7.62776,4.83958,4.63552,4.90769,5.79495,4.48207,4.71727,5.55823,7.72417,6.78155,7.52064,4.37149,7.91839,6.96311,5.67731,5.81661,5.24309,6.4484,6.64496,6.38188
ABTB2,3.03505,3.15054,2.60082,2.77272,3.06741,2.88788,2.42729,2.86936,2.4446,2.2865,2.64488,2.78805,2.57337,2.80257,3.40819,5.3216,4.57377,4.94694,4.64523,5.81897,5.53786,3.02247,2.7933,2.66336,2.69016,2.67593,2.8352
ACAA1,19.599,19.8119,17.1909,23.5919,19.6191,21.4892,19.8457,22.34,18.3099,19.4496,20.3443,20.4876,20.6084,16.4931,19.0904,21.5558,19.6768,21.8419,25.6134,35.766,29.9746,16.5236,15.9231,15.2203,20.6959,24.1501,19.6309
ACAA2,11.1523,11.7857,11.8668,15.0312,14.1472,14.0357,8.56314,7.49707,8.07361,8.9335,9.87702,9.54854,10.1612,9.19538,10.4033,8.82655,8.78583,8.45758,10.0668,9.82223,10.1905,11.8726,11.9321,11.7442,9.61917,10.0632,9.85892
ACACA,3.65283,4.01922,3.38512,3.84623,4.0025,3.33956,4.4969,3.33776,4.39754,3.62702,4.14906,3.91629,4.11583,4.54452,4.60179,4.00146,4.52135,4.30781,5.5309,3.09236,4.491,10.3406,10.6226,10.2835,4.26761,4.17454,3.9198
ACACB,0.302631,0.267938,0.227556,0.337122,0.411445,0.332505,0.291271,0.264151,0.310999,0.277838,0.300889,0.201836,0.253392,0.277194,0.253571,0.169865,0.120457,0.117716,0.74777,0.736316,0.79718,0.2358,0.231393,0.26131,0.327732,0.329439,0.284688
ACAD10,3.72226,3.54889,2.80595,3.04223,3.25478,3.32736,3.95075,4.26082,4.0126,4.40629,4.647,4.09707,3.10206,3.10612,3.61611,3.54084,3.92976,3.56791,3.94482,5.26438,4.28412,2.85122,3.08078,3.1598,4.82905,4.78674,4.30658
ACAD11,4.08497,3.57214,4.13313,4.70822,4.25987,4.70074,3.37079,2.56789,4.23631,3.37677,3.46988,3.16971,4.42998,4.14294,4.59256,1.04647,1.11504,1.25726,4.92783,2.18793,3.10235,2.87224,3.86051,3.50433,3.72135,3.01379,3.16289
ACAD8,1.96221,2.21108,2.12097,1.99693,2.25205,2.0801,1.77568,1.98642,1.95497,1.59458,1.98092,1.82921,2.11221,2.13301,2.42483,2.01761,1.96672,2.11594,2.37927,2.36651,2.56415,1.65105,1.55076,1.68165,2.3403,1.963,2.09921
ACAD9,13.6251,14.1101,13.188,17.4574,17.6203,16.0576,15.377,14.2437,15.0901,15.8884,14.9388,16.2486,14.9859,12.9596,14.2173,18.9286,19.2426,20.0174,20.8332,25.4837,25.3753,12.7682,12.874,12.523,16.6948,17.0978,18.0756
ACADL,0.0,0.0652066,0.0980859,0.100861,0.0321362,0.0662433,0.0621604,0.0294333,0.0772645,0.0433239,0.0148265,0.015715,0.0,0.0337846,0.0332167,0.0,0.0799879,0.0465655,0.0305967,0.0154643,0.0,0.0883624,0.0568743,0.0303626,0.0892284,0.0880572,0.0312643
ACADM,4.36094,6.40581,5.63635,5.42825,4.81868,5.30864,3.11187,2.41446,2.91223,3.00521,3.59587,3.37912,6.02978,5.40311,5.06638,1.09839,1.18545,1.01038,2.63653,1.07181,1.35654,2.45239,3.62396,3.73104,3.08185,2.33306,2.84776
ACADS,2.52551,2.07138,2.00771,3.38311,3.93091,3.49572,3.5933,4.77789,3.23396,2.92758,4.11616,4.39628,2.16113,2.29843,2.39247,5.94633,5.66767,5.11199,5.72447,10.4745,9.87943,2.25036,2.10221,2.04776,4.07668,3.99021,4.62142
ACADSB,2.84186,2.59935,3.46422,3.61781,3.30426,3.35176,2.87032,2.24527,3.07501,2.75735,3.06436,3.05063,2.97304,3.24162,3.10415,0.986559,1.46309,1.41596,2.65489,1.27585,1.88606,2.32701,2.41804,2.41771,2.33289,2.26249,2.34095
ACADVL,54.1809,48.036,47.2869,50.0626,52.0098,47.4449,49.7497,56.2395,51.0533,53.1082,52.9814,53.5744,47.0247,49.871,56.1461,66.3401,62.5011,63.3986,53.4454,77.8128,69.5837,44.6408,42.8998,39.7473,57.2675,58.6625,58.0255
ACAN,0.0,0.0,0.0,0.0,0.0,0.00445295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00417441,0.0,0.00874236
ACAP1,0.0942323,0.0,0.0861973,0.230752,0.136885,0.19685,0.0985231,0.0332365,0.116117,0.11663,0.086499,0.124485,0.0541631,0.0918997,0.0340686,0.18176,0.0980969,0.111898,0.222279,0.191589,0.112192,0.259052,0.128812,0.101412,0.083856,0.243339,0.276601
ACAP2,7.76235,8.28419,8.49548,8.03621,8.9041,7.55576,6.60163,5.14221,7.3119,9.13727,8.31954,8.51607,7.66067,9.39484,7.68907,3.27951,4.9137,4.45927,5.43433,1.24193,2.66397,7.10403,8.98623,9.08103,7.06706,5.57514,5.78668
ACAP3,10.0414,8.87749,7.44357,7.68077,7.95415,7.81343,8.69292,9.08798,8.6562,7.20092,7.69804,7.13622,7.01758,7.51057,9.84564,10.4349,9.85745,10.4447,8.08643,12.4721,10.0057,6.85951,6.72052,6.33546,7.16002,6.80078,7.29323
ACAT1,2.87396,2.79419,3.80347,3.72689,2.9754,4.54351,1.65205,1.63618,1.88906,2.2515,2.16081,2.35311,2.80547,2.27627,2.77079,2.00051,1.89651,2.2488,2.74329,1.68991,2.17502,2.50629,2.59285,2.66459,2.59507,2.5411,2.60512
ACAT2,14.614,18.1476,17.3665,22.1729,21.4228,21.1915,10.4273,11.4406,9.98639,10.9928,11.6862,11.128,14.1564,14.3624,11.6722,30.8539,30.6341,31.0199,27.672,24.0016,23.9573,44.7496,43.2358,42.9853,14.1655,13.4588,11.9409
ACBD3,16.4716,16.1792,16.8326,15.757,15.7612,14.8126,14.5783,11.7802,14.206,17.6604,17.015,16.1263,16.8296,17.5536,18.1863,6.19097,7.70563,7.65993,11.3604,3.43971,6.40814,16.9515,19.2699,19.8946,15.0611,11.9652,12.7386
ACBD4,1.18092,1.12312,0.793139,1.33007,1.41548,1.64832,0.770181,1.24361,1.17161,1.10732,1.04342,1.19085,0.857874,0.940974,0.97228,0.742837,0.887859,0.902516,0.984352,1.80926,1.23144,0.682687,0.821783,0.903516,0.926987,0.960367,1.05924
ACBD5,7.97369,7.7549,7.86795,7.42835,7.02406,6.91379,5.15432,4.11226,5.25115,5.23094,4.74878,5.51844,6.54507,7.38648,7.51949,2.92619,3.2965,3.14251,5.15089,2.17499,3.36647,5.9327,7.07205,6.64771,5.76075,4.52584,4.9419
ACBD6,25.7068,24.2115,23.9981,26.3905,24.4988,25.7934,24.7041,24.8388,22.0787,26.8896,27.1316,28.0215,24.1804,22.9351,24.3336,37.6523,35.1352,35.1634,31.242,38.0269,38.2043,33.1724,31.1477,32.8778,29.2258,32.8809,31.5407
ACBD7,3.87291,4.35428,4.93182,5.38664,5.37129,5.69523,3.40664,3.11472,3.559,4.41289,4.13279,4.36446,4.75469,4.84675,4.52095,1.20847,1.61446,1.71072,5.69505,3.80564,5.13636,5.45898,5.52671,5.22114,5.76046,6.23114,6.3337
ACCS,1.14984,0.888882,0.900247,1.20176,1.36229,0.759495,1.02333,0.996932,1.34362,1.0115,0.941919,1.01262,1.04273,0.995102,1.11707,0.475799,0.49388,0.645304,0.865092,1.21817,1.38597,0.893761,1.08092,1.15904,0.98292,1.0334,0.913904
ACCSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACD,8.38937,8.25914,6.53616,8.723,9.1433,8.37892,6.54522,8.79218,7.1984,6.16854,5.26502,7.06825,6.8894,8.11693,8.2042,14.3043,15.012,13.5845,10.7788,13.2608,11.0712,6.91124,5.9836,4.46668,7.40475,6.87946,6.79766
ACE,0.176379,0.21689,0.291024,0.27848,0.351364,0.498322,0.229706,0.28529,0.254365,0.163711,0.107949,0.14224,0.143601,0.230984,0.208131,0.521787,0.454827,0.396984,0.32716,0.581224,0.44878,0.187326,0.103681,0.0845918,0.311865,0.30728,0.272695
ACE2,0.0182998,0.0424383,0.0336156,0.203553,0.113152,0.116667,0.0322768,0.0,0.0239704,0.0375429,0.0463453,0.0165158,0.0270041,0.0267074,0.0255376,0.0162408,0.075906,0.0326749,0.117891,0.0160443,0.0513792,0.00772343,0.0221761,0.0318147,0.0309193,0.00939246,0.0166978
ACER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291886,0.0,0.0,0.0655181,0.0,0.0304251,0.0,0.0,0.0349735,0.0
ACER2,3.20814,3.05681,2.31431,2.41418,2.45717,2.58911,4.15253,3.44598,4.11178,3.67578,3.62318,3.88338,3.60697,3.943,3.22109,1.5583,2.29383,2.29871,3.7122,1.7269,2.50519,3.3049,3.4503,3.45017,2.85796,2.41559,2.72291
ACER3,3.18484,3.01896,3.37744,2.94164,2.7534,2.54327,2.79681,2.23302,2.77626,3.31919,3.06231,3.14395,3.22949,3.65443,3.28621,2.42163,2.91145,2.70837,2.72204,1.06364,1.72006,2.97619,3.44595,3.15492,2.86016,2.35126,2.63042
ACHE,0.49052,0.47005,0.461265,0.609263,0.483644,0.419381,0.266742,0.25308,0.20416,0.307919,0.373351,0.287791,0.528788,0.513673,0.438428,3.15626,3.15318,2.99417,0.597069,1.30151,0.801832,0.452417,0.304511,0.260736,0.438452,0.356619,0.369696
ACIN1,21.2873,20.0722,16.6834,17.0429,17.4292,16.4155,17.8177,17.7228,18.8823,18.834,18.7156,18.4547,19.668,21.8784,21.1403,15.1657,15.3735,13.8747,17.8124,16.1644,18.8609,17.8127,18.5959,17.2493,20.1844,20.4175,19.2811
ACKR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737533,0.055465,0.0257001
ACKR2,1.36234,0.781879,1.09646,0.904831,1.3908,1.5944,1.60414,2.29991,1.55522,1.46099,1.67199,1.49766,0.80467,0.876252,1.09085,0.409763,0.267308,0.224516,0.807923,0.77968,1.0543,1.79624,2.09104,2.04418,1.35463,1.60421,1.70267
ACKR3,29.4561,25.5952,38.1935,45.4659,41.9759,45.7356,17.8897,21.5192,16.8771,19.5755,18.8829,18.8857,36.957,26.2451,32.5181,24.7287,20.0689,21.3447,58.0781,56.8338,55.0714,26.4438,24.779,24.2097,30.2156,33.2677,32.0174
ACKR4,0.0,0.0,0.020633,0.0,0.0,0.0,0.0199804,0.0,0.0,0.0176466,0.0,0.0196566,0.0,0.0,0.0,0.0196237,0.0,0.0200575,0.0,0.0,0.0,0.0,0.0177594,0.0,0.018706,0.0,0.0
ACLY,25.6631,27.0695,22.4518,27.4853,27.8966,25.5992,27.6043,28.194,28.2089,27.7416,26.8275,26.6617,24.6635,26.7628,27.053,40.6714,40.3139,40.8826,41.3245,40.981,42.7915,66.4671,63.236,64.5138,29.0188,30.4801,29.3078
ACMSD,0.0279854,0.0,0.0,0.0,0.0,0.0,0.00829665,0.0,0.0165205,0.0156093,0.00801524,0.0169605,0.00897349,0.00890812,0.0,0.0,0.0170249,0.0247921,0.0164045,0.0,0.0,0.072707,0.00773499,0.00823496,0.0,0.00970806,0.00868516
ACO1,7.19016,7.7175,6.70069,8.30525,8.56195,7.98054,7.67388,8.09285,7.40311,8.19042,8.32985,8.55335,8.01545,7.81409,8.1587,12.9061,11.9722,12.036,11.5984,8.28735,10.7381,8.98539,9.44284,8.98545,7.78064,8.50896,7.07838
ACO2,18.8177,17.1356,15.0934,21.1964,21.1239,20.9284,22.6717,24.1003,21.4018,22.0253,24.0165,23.1962,17.7402,17.0014,20.5678,41.013,40.3442,41.0278,30.5271,42.5907,36.3979,22.4458,19.8898,19.3876,24.4944,26.5019,27.0408
ACOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOT1,1.50847,1.03104,1.03407,1.01187,1.21376,1.26826,0.962048,1.58655,0.950213,0.970319,1.04731,1.01406,1.51808,0.818156,1.30676,2.24719,1.52638,1.42833,1.96793,2.15472,2.03445,1.10604,1.1337,0.76677,1.5307,1.66686,1.45159
ACOT11,0.184559,0.28446,0.221972,0.651761,0.488832,0.459387,0.211052,0.250986,0.176188,0.177136,0.222189,0.227299,0.297583,0.138886,0.370283,1.0889,1.03069,0.939703,0.635494,1.10213,0.815939,0.135556,0.0984342,0.0897264,0.346938,0.226763,0.184364
ACOT12,0.0224473,0.0,0.0,0.0104659,0.0,0.0103623,0.0,0.0,0.0,0.0091292,0.0,0.0300157,0.0,0.0,0.0,0.0,0.0,0.0,0.0385137,0.0,0.0104212,0.0,0.0,0.0,0.0,0.0,0.0
ACOT13,6.46981,7.07134,6.52209,6.37402,6.08187,5.84739,4.24288,3.99232,4.59514,4.6705,4.70994,4.48448,6.24157,6.66711,5.91207,9.83726,9.82926,10.4619,4.18581,3.70374,3.94644,4.4529,4.59851,4.1577,4.82547,5.16818,5.45574
ACOT2,3.8221,4.0223,2.77102,3.35614,4.57011,3.60755,3.17919,3.90914,3.01892,4.3682,3.43327,4.4658,3.98125,3.16465,3.92221,7.64428,6.61568,7.146,6.36484,9.49808,7.57559,3.8928,2.91395,2.89543,2.73111,3.51631,3.29946
ACOT4,5.29309,6.69192,5.01299,7.97171,7.50396,8.62981,6.31163,6.68174,6.12513,6.08453,7.12366,6.38364,4.70043,5.21427,5.37233,11.7747,12.0918,12.4169,10.3259,12.1617,10.7058,5.09129,4.95393,5.30631,6.31391,7.94142,6.60096
ACOT6,0.0,0.0,0.0,0.11848,0.0375544,0.0394168,0.0372608,0.036043,0.0,0.0,0.0,0.0380747,0.0405796,0.0,0.0,0.0,0.0,0.0,0.0753507,0.0,0.0,0.0,0.10652,0.0,0.0,0.0,0.0
ACOT7,17.0947,13.5749,14.5615,21.5915,18.9535,21.1982,29.1069,32.7767,28.249,27.2413,27.0594,27.98,13.7442,14.2258,20.3076,35.6256,35.8291,36.8508,23.7046,35.3152,29.9644,30.5761,26.6824,28.7183,31.9583,38.9053,35.3211
ACOT8,11.2787,10.7108,10.9875,12.1354,12.2964,9.77401,11.2084,11.1997,9.2356,9.10117,10.4203,11.7053,9.30846,9.09666,11.3714,12.934,10.1331,10.1549,12.7953,20.2967,15.8676,9.90158,10.2859,9.1309,11.4233,12.182,12.017
ACOT9,4.0963,3.42624,3.92058,4.86943,3.78829,4.3261,3.54127,3.89495,3.63068,3.92372,3.80213,3.79538,3.89863,3.68701,3.58524,5.73435,4.91083,5.93271,3.38567,2.9879,3.22078,5.0595,4.52456,4.76393,4.29637,3.55018,4.10452
ACOX1,5.24971,4.89599,4.48806,5.02524,4.98436,4.74137,6.68087,5.49767,5.97631,6.57132,6.15982,6.6286,6.09436,5.2026,4.99354,6.4524,7.68711,6.95666,6.00968,4.63129,5.28808,6.08847,6.58421,6.0649,6.01146,5.30894,5.6425
ACOX2,0.056789,0.0,0.0175251,0.105618,0.135143,0.195858,0.017295,0.0172063,0.0,0.0507967,0.0175637,0.0179969,0.0365313,0.0562672,0.0,0.048825,0.114542,0.0479777,0.126467,0.171955,0.110544,0.0,0.0,0.0350602,0.034791,0.0780589,0.0716911
ACOX3,2.7728,2.15572,2.32506,3.14334,3.35449,2.98729,2.56731,3.03989,2.46252,2.9245,2.78646,2.92941,2.33018,2.34591,2.76996,2.985,2.73485,3.07862,5.36941,6.72777,5.97445,2.47558,2.46388,2.2057,3.19176,3.12775,2.77354
ACOXL,0.0267506,0.0342885,0.0343803,0.0158473,0.0121352,0.0157457,0.0118201,0.019795,0.017646,0.0083088,0.0171498,0.0150847,0.00987592,0.0355492,0.00625513,0.0118221,0.00303548,0.0206658,0.0237255,0.0206767,0.018954,0.0112588,0.0108809,0.0173922,0.017054,0.0100548,0.0179927
ACP1,44.4019,45.4012,57.3457,55.3036,51.222,56.0902,34.9951,33.3866,34.1219,43.4413,42.0016,45.3405,50.8307,40.7879,41.7684,36.9739,41.7699,44.6674,42.0059,30.459,39.0704,44.0884,43.9674,43.7607,45.1484,45.7731,47.5372
ACP2,8.89649,9.22766,8.71402,9.57641,9.94139,9.27537,9.85027,11.0138,8.53455,8.33841,9.0666,9.05746,8.56235,7.70526,9.00101,16.1271,15.5809,15.2165,11.8179,14.4195,14.2306,7.04253,6.70441,6.86195,8.99279,9.81588,9.95224
ACP4,0.0,0.0503627,0.0,0.0975983,0.0,0.0,0.133728,0.136823,0.0,0.0448815,0.380807,0.0,0.0,0.0521445,0.0,0.0,0.043652,0.0,0.0,0.0,0.0,0.0451396,0.136564,0.0468424,0.0941132,0.0497388,0.187602
ACP5,0.39501,0.448547,0.409893,0.161948,0.155326,0.211292,0.220181,0.199524,0.200217,0.0661964,0.137963,0.187144,0.450227,0.194785,0.395843,0.0210614,0.0628121,0.0205146,0.194003,0.20148,0.0241325,0.21785,0.197179,0.0453684,0.157972,0.14845,0.06881
ACP6,2.4528,2.57131,2.19413,2.23446,2.40615,2.43444,1.83544,1.83736,1.92533,1.64789,1.81579,1.98551,2.54037,2.63511,2.32763,1.45735,1.29606,1.38517,2.13764,2.56254,2.87119,1.85543,1.84884,1.74005,1.81356,1.93584,1.98672
ACP7,0.0665043,0.115457,0.0412216,0.0731652,0.0605098,0.042292,0.0963797,0.03836,0.0680535,0.143524,0.128515,0.0712303,0.0637602,0.0748308,0.081311,0.0482507,0.0770202,0.0942076,0.115825,0.179173,0.128274,0.0378656,0.131003,0.0981018,0.0874221,0.142131,0.110303
ACPP,0.868047,0.745613,1.00815,0.818265,0.797678,0.838562,0.8467,0.825593,0.807967,0.815526,0.817848,0.548733,0.684564,0.79657,0.66195,0.139261,0.0721871,0.0800073,0.565106,0.405898,0.400459,0.596831,0.552166,0.543492,0.643246,0.704229,0.750079
ACR,0.0705906,0.0,0.0320277,0.0,0.0,0.130402,0.0930931,0.0,0.0934522,0.0584561,0.030181,0.0,0.0,0.0336281,0.0308287,0.0,0.0,0.0,0.0663806,0.0310667,0.0335906,0.0325171,0.0,0.0,0.0332683,0.0,0.0687234
ACRBP,0.111718,0.363534,0.181927,0.101757,0.292482,0.225514,0.0787469,0.039366,0.138286,0.115592,0.140516,0.0840091,0.235325,0.196766,0.118624,0.0390677,0.0392666,0.0,0.127056,0.203046,0.153308,0.178733,0.191912,0.202742,0.0408914,0.0233283,0.043263
ACRV1,0.0,0.129437,0.0,0.0877011,0.041569,0.0869227,0.0,0.0,0.0404459,0.275131,0.162354,0.128077,0.0,0.0459106,0.0,0.0399067,0.0815748,0.0,0.123967,0.122187,0.173505,0.0,0.0,0.0813654,0.039308,0.0,0.166991
ACSBG1,0.021163,0.0298983,0.0,0.0247635,0.0190051,0.0148767,0.0325218,0.0320218,0.0186022,0.00901802,0.0186202,0.00485217,0.0204042,0.0154178,0.00486225,0.014091,0.0,0.0,0.0245825,0.0144036,0.0256209,0.031844,0.0443041,0.0327927,0.00926652,0.06953,0.063284
ACSBG2,0.0,0.0,0.0,0.0119571,0.0,0.0,0.0114462,0.0,0.0114303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSF2,6.50947,5.20801,6.67809,6.77868,6.19581,6.25343,7.02387,7.80023,6.48391,8.48411,7.74475,8.88823,6.21283,6.41284,8.08343,4.86217,5.52502,5.59738,7.07019,9.55895,9.05103,6.82183,6.4673,5.87312,6.99215,8.14521,8.20241
ACSF3,1.20232,1.35122,0.965134,1.04573,1.06769,1.12929,1.55107,1.45848,1.39705,1.35528,1.32736,1.25146,1.05706,1.10345,1.19579,1.51033,1.50197,1.61062,1.52512,2.43549,1.99071,1.34869,1.21005,1.20299,1.36216,1.39088,1.4134
ACSL1,5.41363,5.89103,4.34401,2.95625,2.8671,2.56684,3.14105,2.7375,2.68049,3.18019,2.97577,3.01333,3.87694,5.0732,3.99274,3.72302,3.88719,3.89443,3.01062,1.91334,2.71816,9.13729,9.65241,9.19428,2.74483,2.27508,2.56734
ACSL3,24.3532,24.1863,24.1946,24.7499,25.4982,23.0886,23.0916,18.9778,24.6825,26.2508,26.7668,27.2934,26.4585,27.6709,25.3879,13.7855,15.4435,17.0611,22.1228,8.46528,12.3594,26.0872,32.7024,32.1301,20.7026,16.9668,18.0219
ACSL4,0.0671605,0.154115,0.125536,0.170632,0.0608291,0.0415764,0.0691301,0.0,0.0194168,0.0613787,0.0362387,0.0293111,0.0565278,0.142555,0.0531823,0.0402569,0.09566,0.0308189,0.187831,0.0789338,0.052365,0.155304,0.155832,0.149957,0.0547035,0.0111749,0.0392983
ACSL5,0.0246524,0.0,0.0,0.0114181,0.0108556,0.0,0.0216251,0.0313577,0.0430572,0.0518472,0.032218,0.0113422,0.0242601,0.0120886,0.0,0.0215867,0.0,0.032304,0.0437818,0.0652292,0.0465162,0.0522544,0.0,0.0108561,0.0211039,0.0879085,0.0338588
ACSL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00674196,0.0,0.0,0.0,0.016187,0.0,0.0367208,0.0608182,0.0517241,0.0286762,0.0,0.0232916,0.0,0.0,0.0,0.0,0.0,0.0
ACSM1,0.0093383,0.00871617,0.0,0.0,0.0,0.0430635,0.0165285,0.0,0.00822196,0.00780045,0.00809038,0.0,0.00917955,0.0,0.0,0.0,0.0,0.0082138,0.0,0.00824978,0.0,0.0,0.0,0.00820184,0.0396926,0.0189089,0.0
ACSM2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00733298
ACSM2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM3,0.429414,0.60407,0.738844,0.295602,0.507344,0.593643,0.220701,0.188233,0.131018,0.132232,0.0315589,0.100982,0.398076,0.430658,0.500625,0.0216985,0.0338319,0.0328354,0.168871,0.0427295,0.0341721,0.232358,0.344129,0.400894,0.380678,0.192224,0.320303
ACSM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSM5,0.0,0.0,0.0,0.0,0.0,0.0136213,0.0,0.0254841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126039,0.0,0.0,0.0,0.0,0.0
